period_folder,file_name,file_path,file_size_bytes,sheet_name,max_row,max_column,status,error
2019_04,Information%20on%20major%20indicators%20of%20commercial%20banks%20.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_04\Information%20on%20major%20indicators%20of%20commercial%20banks%20.xlsx,43998,5,37,10,ok,
2019_04,The%20amount%20of%20deposits%20and%20deposit%20certificates.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_04\The%20amount%20of%20deposits%20and%20deposit%20certificates.xlsx,26759,7,7,7,ok,
2019_05,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_05\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels.xlsx,32936,4,12,15,ok,
2019_05,Information-on-major-indicators-of-banking-sector.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_05\Information-on-major-indicators-of-banking-sector.xlsx,34733,6,9,16,ok,
2019_05,Information-on-major-indicators-of-commercial-banks-.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_05\Information-on-major-indicators-of-commercial-banks-.xlsx,42684,5,37,10,ok,
2019_05,The-amount-of-deposits-and-deposit-certificates.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_05\The-amount-of-deposits-and-deposit-certificates.xlsx,26786,7,7,7,ok,
2019_06,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels-_june_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_06\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels-_june_.xlsx,33388,4,11,15,ok,
2019_06,Information-on-major-indicators-of-banking-sector-_june_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_06\Information-on-major-indicators-of-banking-sector-_june_.xlsx,31982,6,8,9,ok,
2019_06,Information-on-major-indicators-of-commercial-banks-_june_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_06\Information-on-major-indicators-of-commercial-banks-_june_.xlsx,43257,5,36,10,ok,
2019_06,Information-on-the-loan-portfolio-in-terms-of-loan-types.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_06\Information-on-the-loan-portfolio-in-terms-of-loan-types.xlsx,26377,14,18,4,ok,
2019_06,main_performance_indicators_of_commercial_banks_grouped_in_terms_of_asset_size_as_of_june_1_2019_the_central_bank_of_the_75585_html_fallback.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_06\main_performance_indicators_of_commercial_banks_grouped_in_terms_of_asset_size_as_of_june_1_2019_the_central_bank_of_the_75585_html_fallback.xlsx,9304,raw_table_preserved,21,11,ok,
2019_06,main_performance_indicators_of_commercial_banks_grouped_in_terms_of_asset_size_as_of_june_1_2019_the_central_bank_of_the_75585_html_fallback.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_06\main_performance_indicators_of_commercial_banks_grouped_in_terms_of_asset_size_as_of_june_1_2019_the_central_bank_of_the_75585_html_fallback.xlsx,9304,raw_table_flat,22,11,ok,
2019_06,main_performance_indicators_of_commercial_banks_grouped_in_terms_of_asset_size_as_of_june_1_2019_the_central_bank_of_the_75585_html_fallback.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_06\main_performance_indicators_of_commercial_banks_grouped_in_terms_of_asset_size_as_of_june_1_2019_the_central_bank_of_the_75585_html_fallback.xlsx,9304,metadata,8,2,ok,
2019_06,The-amount-of-deposits-and-deposit-certificates-_june_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_06\The-amount-of-deposits-and-deposit-certificates-_june_.xlsx,27449,7,6,7,ok,
2019_07,Banking-system-stability-indicators-of-the-Republic-of-Uzbekistan.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_07\Banking-system-stability-indicators-of-the-Republic-of-Uzbekistan.xlsx,36580,15,38,16,ok,
2019_07,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels-_july_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_07\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels-_july_.xlsx,33403,4,11,15,ok,
2019_07,Information-on-major-indicators-of-banking-sector-_july_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_07\Information-on-major-indicators-of-banking-sector-_july_.xlsx,32903,6,8,9,ok,
2019_07,Information-on-major-indicators-of-commercial-banks-_july_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_07\Information-on-major-indicators-of-commercial-banks-_july_.xlsx,43254,5,37,10,ok,
2019_07,Information-on-the-loan-portfolio-in-terms-of-loan-types-_july_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_07\Information-on-the-loan-portfolio-in-terms-of-loan-types-_july_.xlsx,27390,14,18,4,ok,
2019_07,The-amount-of-deposits-and-deposit-certificates-_july_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_07\The-amount-of-deposits-and-deposit-certificates-_july_.xlsx,27479,7,6,7,ok,
2019_08,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels-_aug_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_08\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels-_aug_.xlsx,33412,4,11,15,ok,
2019_08,Information-on-major-indicators-of-banking-sector-_aug_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_08\Information-on-major-indicators-of-banking-sector-_aug_.xlsx,32908,6,8,9,ok,
2019_08,Information-on-major-indicators-of-commercial-banks-_aug_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_08\Information-on-major-indicators-of-commercial-banks-_aug_.xlsx,42333,5,37,10,ok,
2019_08,Information-on-the-loan-portfolio-in-terms-of-loan-types-_aug_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_08\Information-on-the-loan-portfolio-in-terms-of-loan-types-_aug_.xlsx,27385,14,18,4,ok,
2019_08,The-amount-of-deposits-and-deposit-certificates-_aug_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_08\The-amount-of-deposits-and-deposit-certificates-_aug_.xlsx,27449,7,6,7,ok,
2019_09,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels-_september_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_09\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels-_september_.xlsx,33324,4,11,15,ok,
2019_09,Information-on-major-indicators-of-banking-sector-_september_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_09\Information-on-major-indicators-of-banking-sector-_september_.xlsx,34287,6,8,9,ok,
2019_09,Information-on-major-indicators-of-commercial-banks-_september_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_09\Information-on-major-indicators-of-commercial-banks-_september_.xlsx,42332,5,37,10,ok,
2019_09,Information-on-the-loan-portfolio-in-terms-of-loan-types-_september_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_09\Information-on-the-loan-portfolio-in-terms-of-loan-types-_september_.xlsx,27382,14,18,4,ok,
2019_09,The-amount-of-deposits-and-deposit-certificates-_september_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_09\The-amount-of-deposits-and-deposit-certificates-_september_.xlsx,27497,7,6,7,ok,
2019_10,Banking-system-stability-indicators-of-the-Republic-of-Uzbekistan-_en_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_10\Banking-system-stability-indicators-of-the-Republic-of-Uzbekistan-_en_.xlsx,36108,15,38,17,ok,
2019_10,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels-_en_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_10\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels-_en_.xlsx,32514,4,11,15,ok,
2019_10,Information-on-major-indicators-of-banking-sector-_en_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_10\Information-on-major-indicators-of-banking-sector-_en_.xlsx,32068,6,8,9,ok,
2019_10,Information-on-major-indicators-of-commercial-banks-_en_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_10\Information-on-major-indicators-of-commercial-banks-_en_.xlsx,40222,5,37,10,ok,
2019_10,Information-on-the-loan-portfolio-in-terms-of-loan-types-_en_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_10\Information-on-the-loan-portfolio-in-terms-of-loan-types-_en_.xlsx,26380,14,18,4,ok,
2019_10,The-amount-of-deposits-and-deposit-certificates-_en_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_10\The-amount-of-deposits-and-deposit-certificates-_en_.xlsx,26498,7,6,7,ok,
2019_11,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_11\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels.xlsx,32565,4 ,12,15,ok,
2019_11,Information-on-major-indicators-of-banking-sector.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_11\Information-on-major-indicators-of-banking-sector.xlsx,33182,6 ,9,16,ok,
2019_11,Information-on-major-indicators-of-commercial-banks-.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_11\Information-on-major-indicators-of-commercial-banks-.xlsx,42414,5 ,37,10,ok,
2019_11,Information-on-the-loan-portfolio-in-terms-of-loan-types.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_11\Information-on-the-loan-portfolio-in-terms-of-loan-types.xlsx,27393,14 ,18,4,ok,
2019_11,The-amount-of-deposits-and-deposit-certificates.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_11\The-amount-of-deposits-and-deposit-certificates.xlsx,27560,7 ,7,7,ok,
2019_12,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_12\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels.xlsx,32506,4 ,12,15,ok,
2019_12,Information-on-major-indicators-of-banking-sector.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_12\Information-on-major-indicators-of-banking-sector.xlsx,32765,6 ,9,16,ok,
2019_12,Information-on-major-indicators-of-commercial-banks-.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_12\Information-on-major-indicators-of-commercial-banks-.xlsx,40934,5 ,37,10,ok,
2019_12,Information-on-the-loan-portfolio-in-terms-of-loan-types.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_12\Information-on-the-loan-portfolio-in-terms-of-loan-types.xlsx,25704,14 ,17,4,ok,
2019_12,The-amount-of-deposits-and-deposit-certificates.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2019_12\The-amount-of-deposits-and-deposit-certificates.xlsx,26057,7 ,7,7,ok,
2020_01,Banking-system-stability-indicators-of-the-Republic-of-Uzbekistan.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_01\Banking-system-stability-indicators-of-the-Republic-of-Uzbekistan.xlsx,30256,15,38,7,ok,
2020_01,categorization_of_commercial_banks_in_terms_of_total_and_authorized_capital_levels_the_central_bank_of_the_republic_of_u_121136_html_fallback.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_01\categorization_of_commercial_banks_in_terms_of_total_and_authorized_capital_levels_the_central_bank_of_the_republic_of_u_121136_html_fallback.xlsx,7820,raw_table_preserved,9,15,ok,
2020_01,categorization_of_commercial_banks_in_terms_of_total_and_authorized_capital_levels_the_central_bank_of_the_republic_of_u_121136_html_fallback.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_01\categorization_of_commercial_banks_in_terms_of_total_and_authorized_capital_levels_the_central_bank_of_the_republic_of_u_121136_html_fallback.xlsx,7820,raw_table_flat,10,15,ok,
2020_01,categorization_of_commercial_banks_in_terms_of_total_and_authorized_capital_levels_the_central_bank_of_the_republic_of_u_121136_html_fallback.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_01\categorization_of_commercial_banks_in_terms_of_total_and_authorized_capital_levels_the_central_bank_of_the_republic_of_u_121136_html_fallback.xlsx,7820,metadata,8,2,ok,
2020_01,Information-on-major-indicators-of-banking-sector.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_01\Information-on-major-indicators-of-banking-sector.xlsx,33268,6,10,36,ok,
2020_01,Information-on-major-indicators-of-commercial-banks-.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_01\Information-on-major-indicators-of-commercial-banks-.xlsx,42238,5,37,10,ok,
2020_01,Information-on-the-loan-portfolio-in-terms-of-loan-types.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_01\Information-on-the-loan-portfolio-in-terms-of-loan-types.xlsx,26633,14,17,2,ok,
2020_01,The-amount-of-deposits-and-deposit-certificates.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_01\The-amount-of-deposits-and-deposit-certificates.xlsx,27448,7,6,7,ok,
2020_02,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_02\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels.xlsx,33479,4,11,15,ok,
2020_02,Information-on-major-indicators-of-banking-sector.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_02\Information-on-major-indicators-of-banking-sector.xlsx,32947,6,8,9,ok,
2020_02,Information-on-major-indicators-of-commercial-banks-.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_02\Information-on-major-indicators-of-commercial-banks-.xlsx,43178,5,37,10,ok,
2020_02,Information-on-the-loan-portfolio-in-terms-of-loan-types.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_02\Information-on-the-loan-portfolio-in-terms-of-loan-types.xlsx,27265,14,17,4,ok,
2020_02,The-amount-of-deposits-and-deposit-certificates.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_02\The-amount-of-deposits-and-deposit-certificates.xlsx,27503,7,6,7,ok,
2020_03,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_03\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels.xlsx,33536,4,12,15,ok,
2020_03,Information-on-loans-and-deposits-of-commercial-banks.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_03\Information-on-loans-and-deposits-of-commercial-banks.xlsx,25875,16,37,8,ok,
2020_03,Information-on-major-indicators-of-banking-sector.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_03\Information-on-major-indicators-of-banking-sector.xlsx,33176,6,9,16,ok,
2020_03,Information-on-major-indicators-of-commercial-banks-.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_03\Information-on-major-indicators-of-commercial-banks-.xlsx,43559,5,37,12,ok,
2020_03,Information-on-the-loan-portfolio-in-terms-of-loan-types.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_03\Information-on-the-loan-portfolio-in-terms-of-loan-types.xlsx,27298,14,17,4,ok,
2020_03,The-amount-of-deposits-and-deposit-certificates.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_03\The-amount-of-deposits-and-deposit-certificates.xlsx,27530,7,7,7,ok,
2020_06,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_06\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels.xlsx,33920,4,11,15,ok,
2020_06,FSI-m5-_Eng_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_06\FSI-m5-_Eng_.xlsx,22346,FSI ,103,9,ok,
2020_06,Information-on-loans-and-deposits-of-commercial-banks.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_06\Information-on-loans-and-deposits-of-commercial-banks.xlsx,28213,16,37,8,ok,
2020_06,Information-on-major-indicators-of-banking-sector.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_06\Information-on-major-indicators-of-banking-sector.xlsx,29666,6,8,9,ok,
2020_06,Information-on-major-indicators-of-commercial-banks-.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_06\Information-on-major-indicators-of-commercial-banks-.xlsx,37516,5,38,10,ok,
2020_06,Information-on-Non_performing-loans-of-commercial-banks.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_06\Information-on-Non_performing-loans-of-commercial-banks.xlsx,26811,15,36,5,ok,
2020_06,Information-on-the-loan-portfolio-in-terms-of-loan-types.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_06\Information-on-the-loan-portfolio-in-terms-of-loan-types.xlsx,27899,14,16,4,ok,
2020_06,The-amount-of-deposits-and-deposit-certificates.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_06\The-amount-of-deposits-and-deposit-certificates.xlsx,28226,7,6,7,ok,
2020_07,Information-on-Non_performing-loans-of-commercial-banks-_2_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_07\Information-on-Non_performing-loans-of-commercial-banks-_2_.xlsx,26412,15,36,16052,ok,
2020_07,Information-on-the-loan-portfolio-in-terms-of-loan-types-_3_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_07\Information-on-the-loan-portfolio-in-terms-of-loan-types-_3_.xlsx,28770,14,16,15967,ok,
2020_07,The-amount-of-deposits-and-deposit-certificates-_2_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_07\The-amount-of-deposits-and-deposit-certificates-_2_.xlsx,28495,7,6,16063,ok,
2020_08,Capital-adequacy-of-the-banking-sector.xls.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_08\Capital-adequacy-of-the-banking-sector.xls.xlsx,24990,8,11,16133,ok,
2020_08,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_08\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels.xlsx,28038,4,11,16143,ok,
2020_08,Consolidated-balance-of-commercial-banks.xls.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_08\Consolidated-balance-of-commercial-banks.xls.xlsx,26849,2,34,16134,ok,
2020_08,Information-on-commercial-bank-loans-by-economic-sectors.xls.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_08\Information-on-commercial-bank-loans-by-economic-sectors.xls.xlsx,26085,10,14,16134,ok,
2020_08,Information-on-loans-and-deposits-of-commercial-banks.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_08\Information-on-loans-and-deposits-of-commercial-banks.xlsx,26493,16,37,16136,ok,
2020_08,Information-on-major-indicators-of-banking-sector.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_08\Information-on-major-indicators-of-banking-sector.xlsx,25166,6,8,16137,ok,
2020_08,Information-on-major-indicators-of-commercial-banks-.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_08\Information-on-major-indicators-of-commercial-banks-.xlsx,31605,5,38,16138,ok,
2020_08,Information-on-Non_performing-loans-of-commercial-banks.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_08\Information-on-Non_performing-loans-of-commercial-banks.xlsx,26012,15,37,16133,ok,
2020_08,Information-on-relative-indicators-of-banking-system_.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_08\Information-on-relative-indicators-of-banking-system_.xlsx,33782,13,38,16143,ok,
2020_08,Liquidity-dynamics-of-banking-sector.xls.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_08\Liquidity-dynamics-of-banking-sector.xls.xlsx,23105,9,8,16131,ok,
2020_08,Main-performance-indicators-of-commercial-banks_-grouped-in-terms-of-asset-size.xls.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_08\Main-performance-indicators-of-commercial-banks_-grouped-in-terms-of-asset-size.xls.xlsx,29456,3,23,16139,ok,
2020_08,Profitability-indicators-of-banking-sector.xls.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_08\Profitability-indicators-of-banking-sector.xls.xlsx,23456,11,23,16130,ok,
2020_08,The-amount-of-deposits-and-deposit-certificates.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_08\The-amount-of-deposits-and-deposit-certificates.xlsx,23338,7,6,16135,ok,
2020_09,Capital-adequacy-of-the-banking-sector.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_09\Capital-adequacy-of-the-banking-sector.xlsx,21392,8,11,5,ok,
2020_09,Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_09\Categorization-of-commercial-banks-in-terms-of-total-and-authorized-capital-levels.xlsx,20592,4,11,15,ok,
2020_09,Consolidated-balance-of-commercial-banks.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_09\Consolidated-balance-of-commercial-banks.xlsx,22686,2,34,6,ok,
2020_09,Information-on-commercial-bank-loans-by-economic-sector.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_09\Information-on-commercial-bank-loans-by-economic-sector.xlsx,21979,10,14,6,ok,
2020_09,Information-on-loans-and-deposits-of-commercial-banks.xlsx,C:\Users\skadyrbekov\OneDrive - KPMG\Desktop\UZ_FS_Tracker_git\data\raw\cbu_bankstats\2020_09\Information-on-loans-and-deposits-of-commercial-banks.xlsx,23971,16,38,8,ok,
